country,year,morts
Eswatini,1959,820951.182345504
Colombia,1960,820898.9604931497
Montenegro,1961,820888.4957533681
Vatican City (Holy See),1962,820835.6173056837
Saudi Arabia,1963,820832.3725315352
Paraguay,1964,820805.8286137513
Eritrea,1965,820804.6079139946
Bhutan,1966,820802.6500438979
Monaco,1967,820800.3940581132
Bahamas,1968,820797.6497892599
Papua New Guinea,1969,820720.3745380202
Chad,1970,820706.5223583849
South Sudan,1971,820701.6699375871
Singapore,1972,820670.7102959646
Bosnia and Herzegovina,1973,820668.5375993719
Samoa,1974,820630.4885190661
Benin,1975,820611.7070760215
United States,1976,820593.696336453
Cameroon,1977,820583.1155666041
Pakistan,1978,820569.8924896221
Belarus,1979,820563.3394506037
Cabo Verde,1980,820558.3114640387
Costa Rica,1981,820555.1076611809
Jamaica,1982,820551.8507955438
Bahrain,1983,820546.1302585162
"Korea, South",1984,820534.00527216
Djibouti,1985,820519.6305040581
Chad,1986,820517.2201471571
Kyrgyzstan,1987,820471.1408561167
Montenegro,1988,820442.8832114331
Barbados,1989,820365.7004940113
Saint Kitts and Nevis,1990,820348.0124418619
Australia,1991,820330.0455664939
Czech Republic,1992,820306.6697106457
Nauru,1993,820291.5232057335
Vanuatu,1994,820285.140072244
Namibia,1995,820275.8755022908
Azerbaijan,1996,820267.1595185028
Malaysia,1997,820260.2412244158
Peru,1998,820222.7505037372
Kenya,1999,820221.0842435816
Saint Kitts and Nevis,2000,820205.3153058197
Bosnia and Herzegovina,2001,820128.0816296594
Turkey,2002,820096.8853033454
San Marino,2003,820042.5081951038
Moldova,2004,820028.3079998632
Uganda,2005,820020.1577169684
Namibia,2006,819967.3677973856
Turkmenistan,2007,819951.5500436896
Brunei,2008,819921.5899519821
Iraq,2009,819893.7223986092
Gabon,2010,819881.2965294449
Cuba,2011,819872.5204764385
Niger,2012,819847.7207807992
Paraguay,2013,819845.8949315152
Liberia,2014,819833.8229462925
Thailand,2015,819816.2524062535
Chad,2016,819812.6320900802
Libya,2017,819804.1868813636
United Arab Emirates,2018,819792.1157591986
Cabo Verde,2019,819784.4848125556
Honduras,2020,819778.5732961342
Marshall Islands,2021,819774.1589201747
Armenia,2022,819753.6078259938
Antigua and Barbuda,2023,819733.3689827073
Haiti,1760,819719.281822754
Honduras,1761,819712.7594325978
Netherlands,1762,819699.9245724152
Togo,1763,819686.0651741629
Russia,1764,819677.3938238885
Dominican Republic,1765,819638.4623516815
Angola,1766,819632.8743291947
Cameroon,1767,819591.7483616478
Namibia,1768,819588.4366209338
Uzbekistan,1769,819573.3999117392
Canada,1770,819523.8702228445
Romania,1771,819509.1191007429
Nigeria,1772,819486.2258985038
Oman,1773,819481.4831874168
Morocco,1774,819451.2612104255
Andorra,1775,819431.9444058879
Syria,1776,819412.8235163075
Kosovo,1777,819360.2314024107
Tuvalu,1778,819360.0201308922
Argentina,1779,819310.2550161958
Colombia,1780,819285.6483022083
Chad,1781,819279.3815601824
Tuvalu,1782,819271.538848479
Fiji,1783,819265.2852071626
Luxembourg,1784,819248.8813836442
Ireland,1785,819239.3579834442
Taiwan,1786,819232.283317255
Togo,1787,819215.0725072478
Ethiopia,1788,819202.0651445885
Namibia,1789,819196.1919311745
Jordan,1790,819176.7280823546
Croatia,1791,819141.1600635624
Yemen,1792,819132.4162321166
Ireland,1793,819117.0905113901
Israel,1794,819059.6295046398
Vatican City (Holy See),1795,819038.4098710131
Australia,1796,819034.8309972072
Burundi,1797,819016.6452359081
Mali,1798,819005.8226830001
Guyana,1799,819001.006650011
Russia,1800,818999.0054837635
San Marino,1801,818987.2368827648
Russia,1802,818983.826149536
Ukraine,1803,818966.7221047597
North Macedonia,1804,818888.0538104002
Malawi,1805,818878.552588982
Saudi Arabia,1806,818874.9996384672
Russia,1807,818861.9459602807
Niger,1808,818858.8602053763
Sri Lanka,1809,818829.2942892418
Slovenia,1810,818807.1986504793
Malta,1811,818779.9798025317
Japan,1812,818713.5658744004
Jordan,1813,818707.9337842135
Mali,1814,818673.6803896659
Ireland,1815,818661.7400357586
Ghana,1816,818656.9312617774
Japan,1817,818652.1593605462
Peru,1818,818650.1535432065
United Kingdom,1819,818573.9288782334
Mexico,1820,818573.2681298406
Liechtenstein,1821,818541.7254854653
Grenada,1822,818524.9179947871
Guatemala,1823,818497.6972824935
Georgia,1824,818497.5056425723
France,1825,818467.7544741882
Belize,1826,818457.3540697495
United States,1827,818435.4222951562
"Korea, North",1828,818415.8113026164
Ecuador,1829,818403.5369502036
Cuba,1830,818403.4125166951
Turkey,1831,818398.8378055082
Djibouti,1832,818369.550119915
Moldova,1833,818358.8675658014
Vanuatu,1834,818357.2984029986
Monaco,1835,818335.2703482526
Angola,1836,818334.1517595514
United States,1837,818331.8091502376
Mauritius,1838,818315.8010144215
Georgia,1839,818314.0064989143
Gabon,1840,818301.2954969135
Indonesia,1841,818278.5027637357
Mauritius,1842,818270.6482615133
Comoros,1843,818230.4463260614
Haiti,1844,818218.2603089616
Thailand,1845,818195.4033684357
United Kingdom,1846,818172.5873974651
Ghana,1847,818169.1804105904
Afghanistan,1848,818162.1662771328
Bangladesh,1849,818157.6287741015
Sri Lanka,1850,818154.9953916265
Benin,1851,818154.7301342345
Cabo Verde,1852,818152.6769241826
Mexico,1853,818141.5754038878
Guatemala,1854,818133.8789620876
United States,1855,818116.3982510031
Iraq,1856,818094.0697841811
Mongolia,1857,817999.8791396647
Belize,1858,817973.7932834143
Samoa,1859,817951.0605309434
Bahrain,1860,817944.2488104808
Sierra Leone,1861,817933.7659033849
Trinidad and Tobago,1862,817933.4901737842
Poland,1863,817922.8268376907
Gambia,1864,817898.7362599747
Sierra Leone,1865,817881.0168122497
Brunei,1866,817844.6389784485
Fiji,1867,817840.6618806333
Greece,1868,817828.7932504655
Iceland,1869,817812.1675295945
Mozambique,1870,817783.9350349322
"Congo, Republic of the",1871,817766.4469994473
Slovakia,1872,817764.8602189498
Algeria,1873,817736.0138242014
Zimbabwe,1874,817681.5076872242
Romania,1875,817675.5059136292
El Salvador,1876,817674.6666730604
Armenia,1877,817666.4961615226
Cameroon,1878,817652.455729123
Philippines,1879,817630.7779179618
"Korea, South",1880,817621.4596709155
Maldives,1881,817612.496109955
Slovakia,1882,817604.9925688261
Rwanda,1883,817602.7562559121
Zambia,1884,817556.4731503051
Mali,1885,817551.5963786475
China,1886,817540.5609622595
Bangladesh,1887,817531.0804284805
Netherlands,1888,817494.2745290415
Eritrea,1889,817469.9466143575
Liberia,1890,817468.8792759717
Lithuania,1891,817425.5851206074
Latvia,1892,817424.1317828998
Philippines,1893,817409.8984384852
Switzerland,1894,817376.7227232256
Brunei,1895,817363.8523582356
Paraguay,1896,817322.6710952026
Bhutan,1897,817317.4656855303
Trinidad and Tobago,1898,817306.6607764276
Liechtenstein,1899,817292.5588660917
Lebanon,1900,817171.2229609217
Saint Lucia,1901,817168.8176042985
Moldova,1902,817152.3066502013
Laos,1903,817146.6515842763
Malta,1904,817129.715538517
Algeria,1905,817031.0551412769
Jordan,1906,817024.9709090303
El Salvador,1907,817014.543399135
Djibouti,1908,817013.6655542194
Malawi,1909,817009.1217864725
Eswatini,1910,817004.8871146563
Netherlands,1911,816993.8994737095
El Salvador,1912,816957.6878379334
Guyana,1913,816955.0256156418
Netherlands,1914,816931.9443130093
Canada,1915,816927.3445731055
Luxembourg,1916,816925.8952948642
Libya,1917,816924.9802424219
Tanzania,1918,816920.9553985782
United States,1919,816907.3916326059
Bahrain,1920,816903.6208350133
East Timor (Timor-Leste),1921,816870.9610019077
Israel,1922,816856.24222884
Vietnam,1923,816842.8434351848
East Timor (Timor-Leste),1924,816814.2927063557
United States,1925,816809.0823094272
Australia,1926,816773.1976445335
South Sudan,1927,816768.2928487125
Samoa,1928,816755.0317592571
Sao Tome and Principe,1929,816736.87878575
Eritrea,1930,816718.3571369313
Angola,1931,816685.5881796837
Mozambique,1932,816646.1110912743
Chad,1933,816611.8202728287
Ghana,1934,816599.9834135744
"Micronesia, Federated States of",1935,816595.0141748129
Turkey,1936,816583.0947307224
Singapore,1937,816573.382660505
Cuba,1938,816552.5178813121
Canada,1939,816534.9146901648
Antigua and Barbuda,1940,816511.0619727588
Kyrgyzstan,1941,816498.3680322622
Malaysia,1942,816482.7416315017
Benin,1943,816387.764557307
Hungary,1944,816355.1126778631
"Congo, Republic of the",1945,816328.2640710175
Honduras,1946,816327.4779806375
Eritrea,1947,816316.9340858469
Barbados,1948,816309.7562753148
Lesotho,1949,816281.1734132962
Bulgaria,1950,816261.6372910282
Liberia,1951,816252.4139087674
Burundi,1952,816219.871901032
Panama,1953,816218.5921093756
Denmark,1954,816193.4260256545
Maldives,1955,816166.7646883668
Belarus,1956,816155.6820940861
Tajikistan,1957,816152.1261608349
Jamaica,1958,816116.3513562541
Zimbabwe,1959,816085.4835525837
Liechtenstein,1960,816064.2121844421
Zambia,1961,816062.0126264682
Comoros,1962,816059.0758889997
Nauru,1963,816038.5827245727
Italy,1964,816014.2790100776
Malawi,1965,815998.4893964556
Dominican Republic,1966,815975.5333222278
Norway,1967,815953.8216334982
Azerbaijan,1968,815900.9101191703
Lesotho,1969,815891.9638945896
Mexico,1970,815890.5022966658
Tuvalu,1971,815875.8338776324
Colombia,1972,815862.7405405319
Hungary,1973,815838.628930879
Argentina,1974,815817.7001415928
Oman,1975,815795.7027351425
Somalia,1976,815727.4143151393
Mongolia,1977,815682.0020521366
Tunisia,1978,815680.8516974073
Central African Republic,1979,815652.3223906218
Trinidad and Tobago,1980,815621.3713752764
Singapore,1981,815609.3150867138
Belgium,1982,815608.7098519392
Libya,1983,815604.6186323827
Tuvalu,1984,815581.2699464574
Malawi,1985,815579.6092709479
Sweden,1986,815557.1903949213
Egypt,1987,815548.3713837472
Zambia,1988,815548.0279329721
Guyana,1989,815543.8072359824
Belarus,1990,815519.128356336
Bahamas,1991,815496.6558210216
Greece,1992,815490.6844462721
Albania,1993,815488.8132300964
Laos,1994,815481.9799396576
Philippines,1995,815480.1018508556
Kyrgyzstan,1996,815462.1743742736
Croatia,1997,815416.0924206732
Estonia,1998,815415.6159743259
Spain,1999,815405.2841904281
Saint Vincent and the Grenadines,2000,815391.7848421896
Sao Tome and Principe,2001,815364.7734428841
Turkey,2002,815353.7978204464
Italy,2003,815329.1446944504
Finland,2004,815307.2665491576
Pakistan,2005,815296.5335207523
Palau,2006,815245.7324596506
Sudan,2007,815223.5283103384
Saudi Arabia,2008,815208.0663024943
Netherlands,2009,815196.7163645172
Eswatini,2010,815193.4051802888
Nicaragua,2011,815185.5982346439
Taiwan,2012,815138.4136132763
"Korea, North",2013,815123.9042668606
Guatemala,2014,815105.4917223201
Cabo Verde,2015,815100.2013572106
Ecuador,2016,815068.3332094065
Paraguay,2017,815049.8807412212
Norway,2018,815013.0789577223
Jamaica,2019,814995.0737476056
Liberia,2020,814954.3740586189
Venezuela,2021,814872.9130617019
Guyana,2022,814868.8841161836
Belarus,2023,814840.3652165971
Togo,1760,814836.5014178712
Croatia,1761,814823.9438661694
Dominica,1762,814796.8491777111
United States,1763,814784.0978746453
Malawi,1764,814776.2918867256
Lesotho,1765,814716.3877663935
Iceland,1766,814707.9875982928
Dominica,1767,814660.6155591672
Qatar,1768,814616.1399428708
Eritrea,1769,814557.1796520697
Czech Republic,1770,814555.2760446963
Benin,1771,814537.8016808567
Ghana,1772,814504.5374315677
Czech Republic,1773,814499.567056398
Paraguay,1774,814484.4600158065
Kiribati,1775,814479.1167757696
Kyrgyzstan,1776,814477.737337591
Turkmenistan,1777,814457.3986526837
Thailand,1778,814446.8402616028
Kosovo,1779,814444.4338258207
Saint Kitts and Nevis,1780,814416.6434268464
Malta,1781,814374.6549205588
Sri Lanka,1782,814354.4591050355
Lithuania,1783,814349.1174737338
Somalia,1784,814347.8273260015
Azerbaijan,1785,814308.4707900007
Slovenia,1786,814303.5144865459
Cameroon,1787,814291.9991243755
Ecuador,1788,814274.7158489547
Syria,1789,814267.9670554306
South Africa,1790,814256.3022740855
Guinea,1791,814251.7196637882
Armenia,1792,814250.3711946694
San Marino,1793,814245.3809124894
Uganda,1794,814243.5971139031
North Macedonia,1795,814226.7420591726
Mauritania,1796,814212.6611896408
Guinea,1797,814172.0783520953
Peru,1798,814170.3955085019
Chad,1799,814152.2340234038
Morocco,1800,814146.0628103538
Lesotho,1801,814136.0557030751
Antigua and Barbuda,1802,814128.0600675015
Malawi,1803,814103.9765693166
Malta,1804,814038.9614008287
Singapore,1805,814019.7619683391
Tonga,1806,814006.9007164623
Libya,1807,813962.0967078296
Gabon,1808,813954.8166015015
Kuwait,1809,813940.3006192863
Philippines,1810,813909.666529255
Turkmenistan,1811,813883.0939438808
Switzerland,1812,813875.2515260399
Guinea-Bissau,1813,813874.4966895342
Gabon,1814,813862.478193973
South Sudan,1815,813851.8250238551
Benin,1816,813844.1017207261
Malta,1817,813843.519042738
Mexico,1818,813840.0455703409
Sierra Leone,1819,813821.7288012645
Palau,1820,813786.2143525382
North Macedonia,1821,813779.1830233353
Monaco,1822,813760.7995837983
Honduras,1823,813752.5028279077
Sweden,1824,813747.41834304
Marshall Islands,1825,813743.4769107323
Cameroon,1826,813725.9966481947
Burkina Faso,1827,813703.7212293663
Myanmar (Burma),1828,813663.1628853463
Eritrea,1829,813658.5323158819
Eswatini,1830,813628.4599246066
Barbados,1831,813598.3874487481
Zimbabwe,1832,813538.2161097036
United Arab Emirates,1833,813518.6247354051
Niger,1834,813486.2354943645
Brazil,1835,813470.4518081385
Argentina,1836,813297.6673809553
Equatorial Guinea,1837,813285.455929835
India,1838,813284.7002647562
India,1839,813241.6458366456
Italy,1840,813219.3135200633
Spain,1841,813169.3676402426
Liberia,1842,813142.788510599
"Micronesia, Federated States of",1843,813127.5614703564
Papua New Guinea,1844,813106.6118993151
Solomon Islands,1845,813086.7337086892
Morocco,1846,813080.6013803047
Zambia,1847,813010.5518805488
Netherlands,1848,812995.1635787042
Romania,1849,812967.7080946871
Tajikistan,1850,812964.9429016187
Ukraine,1851,812944.2393378307
Greece,1852,812833.8538170507
Afghanistan,1853,812795.7719737152
France,1854,812724.9689589815
Fiji,1855,812722.3591861215
Belarus,1856,812694.4322724694
Uruguay,1857,812681.0978494592
Lebanon,1858,812677.7567915983
Ireland,1859,812653.7223769419
Netherlands,1860,812638.7126759648
Colombia,1861,812636.3520567549
Papua New Guinea,1862,812629.7374181228
Morocco,1863,812607.1095780601
Mali,1864,812584.6178352892
Sudan,1865,812551.8353758481
Cyprus,1866,812526.3159669435
Georgia,1867,812509.0953634306
Russia,1868,812501.8229695885
Switzerland,1869,812494.2936569878
San Marino,1870,812492.3500618567
Palau,1871,812481.2005625557
Myanmar (Burma),1872,812445.81219313
Kosovo,1873,812434.840251521
Liberia,1874,812427.8918259564
Venezuela,1875,812415.4158642287
Seychelles,1876,812372.6303288235
Haiti,1877,812370.075484109
New Zealand,1878,812348.9890712341
Italy,1879,812332.3808171082
Madagascar,1880,812330.1557054755
Seychelles,1881,812287.8555608758
Argentina,1882,812284.6481858839
Egypt,1883,812232.9491681096
Afghanistan,1884,812232.3255534507
Liberia,1885,812219.5370200311
Malawi,1886,812194.1006367054
Oman,1887,812182.1895446209
Albania,1888,812142.0112424946
Mongolia,1889,812123.0160804961
East Timor (Timor-Leste),1890,812051.6368889599
Tunisia,1891,812042.9620416212
South Sudan,1892,812002.4618103354
Botswana,1893,811965.8677200938
Kuwait,1894,811955.374575015
Belarus,1895,811932.6040352761
Guinea,1896,811932.4460966501
Central African Republic,1897,811928.0365730328
Algeria,1898,811921.4965454645
Uganda,1899,811892.355170455
Gabon,1900,811874.6135043186
Equatorial Guinea,1901,811867.2332284562
China,1902,811853.2375607362
Eritrea,1903,811847.3629987346
Kazakhstan,1904,811841.901031526
Singapore,1905,811824.5727159556
Mozambique,1906,811814.6862667903
Moldova,1907,811786.1968530389
Armenia,1908,811777.0630289351
Azerbaijan,1909,811772.632742043
Vietnam,1910,811759.1954937731
Albania,1911,811732.4702761709
Tunisia,1912,811718.3507436503
Burundi,1913,811702.5962148666
Turkmenistan,1914,811700.0794013487
Egypt,1915,811691.5135042396
Togo,1916,811673.2321054646
United Kingdom,1917,811661.3872643203
Taiwan,1918,811656.4024892248
Myanmar (Burma),1919,811643.3028098937
Gabon,1920,811606.2465807562
Tuvalu,1921,811594.4409730914
Zambia,1922,811563.587410737
Netherlands,1923,811547.2945820056
Chad,1924,811540.270989298
Yemen,1925,811538.8310612815
Maldives,1926,811537.062793533
Ireland,1927,811533.3036138745
Mauritania,1928,811516.0317792183
Greece,1929,811480.0614580692
Sao Tome and Principe,1930,811476.3884592329
Denmark,1931,811437.5872865854
Kiribati,1932,811394.366244819
Guatemala,1933,811346.3178819948
Kyrgyzstan,1934,811344.5482744771
Monaco,1935,811337.748146446
Panama,1936,811324.4377276005
Ecuador,1937,811298.6700440791
Maldives,1938,811296.6266012876
South Africa,1939,811291.8397699414
Palau,1940,811286.094679117
Marshall Islands,1941,811284.4948136024
Papua New Guinea,1942,811267.8912988699
Belarus,1943,811252.5224502983
Sweden,1944,811243.8212312453
Bahamas,1945,811238.5582918728
Japan,1946,811235.5071819511
Canada,1947,811226.0445089306
Russia,1948,811220.01597902
Vanuatu,1949,811212.1513663804
Bahamas,1950,811148.550876467
"Congo, Democratic Republic of the",1951,811146.8796734958
Senegal,1952,811110.5527435743
Monaco,1953,811101.0276622127
Portugal,1954,811068.6309523489
Norway,1955,811065.6339773439
United Arab Emirates,1956,811064.4787231239
Finland,1957,811045.2719772288
Djibouti,1958,811045.061689426
Zimbabwe,1959,811037.7465326337
United States,1960,811035.4123792117
East Timor (Timor-Leste),1961,811034.8877902784
Costa Rica,1962,811006.3612084852
Andorra,1963,810990.3163778553
Finland,1964,810974.4117183224
Samoa,1965,810971.9781813842
Gabon,1966,810933.3643094674
Yemen,1967,810926.411477572
East Timor (Timor-Leste),1968,810901.575474549
Guyana,1969,810880.6797649083
"Korea, North",1970,810851.4101748745
Vanuatu,1971,810788.2248029119
Chile,1972,810749.8872196971
Mauritania,1973,810649.2991316704
Uganda,1974,810623.886161537
Israel,1975,810608.3361523414
Senegal,1976,810516.1627419969
Turkmenistan,1977,810471.95099674
Bhutan,1978,810465.9074824435
Austria,1979,810465.5966795468
