country,year,morts
Congo,1780,92299
Indonesia,1780,4969
Botswana,1780,36733
Lebanon,1780,70855
Ghana,1780,42743
Morocco,1780,40876
Dominican Republic,1780,21323
Peru,1780,17428
Liechtenstein,1780,35578
Algeria,1780,87486
Czech Republic,1780,65140
Lithuania,1780,84829
Eswatini,1780,7364
Cameroon,1780,36349
Ireland,1780,1691
Saint Vincent and the Grenadines,1780,96598
Kuwait,1780,67467
Colombia,1780,46896
El Salvador,1780,58062
Cabo Verde,1780,98266
Kuwait,1780,80762
Tunisia,1780,14861
Senegal,1780,97837
Sweden,1780,89302
United States,1780,64928
Jordan,1780,84231
Botswana,1780,42347
Myanmar,1780,4121
South Sudan,1780,84793
Rwanda,1780,29164
Maldives,1780,26491
Saudi Arabia,1780,60222
Marshall Islands,1780,24165
Germany,1780,4748
Niger,1780,99581
Algeria,1780,27553
Solomon Islands,1780,61380
Guinea,1780,45331
Lebanon,1780,97033
Kyrgyzstan,1780,97844
Mali,1780,40560
Seychelles,1780,54865
Syria,1780,47686
Ethiopia,1780,76910
Belarus,1780,5675
Cameroon,1780,67706
Israel,1780,78986
Australia,1780,77216
Qatar,1780,11068
Botswana,1780,55460
Serbia,1780,47418
Sudan,1780,27206
Tuvalu,1780,1287
Cabo Verde,1780,23337
Jordan,1780,21666
Dominica,1780,2161
Kuwait,1780,91071
Equatorial Guinea,1780,99064
Timor-Leste,1780,39751
Latvia,1780,83063
Lebanon,1780,90389
Finland,1780,15758
Belgium,1780,66780
Bolivia,1780,4178
Lithuania,1780,32831
Ghana,1780,3176
Armenia,1780,34654
Ethiopia,1780,27627
Brazil,1780,53550
Afghanistan,1780,45910
Guatemala,1780,91417
Barbados,1780,59251
Lithuania,1780,36422
Qatar,1780,12984
Iceland,1780,90312
Mauritania,1780,62386
Marshall Islands,1780,84291
San Marino,1780,8135
Libya,1780,1320
Thailand,1780,95171
Haiti,1780,22684
Sao Tome and Principe,1780,56913
Honduras,1780,89774
Costa Rica,1780,22889
Solomon Islands,1780,96849
Malta,1780,99071
Canada,1780,49899
Saint Vincent and the Grenadines,1780,11770
Lithuania,1780,40321
Armenia,1780,86962
Zimbabwe,1780,42777
Mali,1780,47250
Canada,1780,74034
Denmark,1780,41130
Turkey,1780,82931
Paraguay,1780,50346
Gabon,1780,3537
Cuba,1780,85762
Bulgaria,1780,16216
Uganda,1780,85149
Cyprus,1780,4009
Slovakia,1780,90904
United Kingdom,1780,30327
United States,1780,15209
Malawi,1780,49443
Lesotho,1780,16029
Honduras,1780,68613
Sao Tome and Principe,1780,80443
Slovenia,1780,57997
Malawi,1780,63559
Marshall Islands,1780,65892
Lesotho,1780,71409
Sweden,1780,9635
Guyana,1780,34065
Central African Republic,1780,34783
Ghana,1780,35152
Somalia,1780,59741
Papua New Guinea,1780,52502
Portugal,1780,30092
Brazil,1780,18653
Burkina Faso,1780,98999
Armenia,1780,41469
Marshall Islands,1780,87483
Latvia,1780,60754
Haiti,1780,30978
Equatorial Guinea,1780,88592
Togo,1780,95543
Luxembourg,1780,44169
Vatican City,1780,49287
Central African Republic,1780,55745
Equatorial Guinea,1780,6543
Kuwait,1780,57392
Switzerland,1780,22067
Sweden,1780,52033
Laos,1780,46256
Mozambique,1780,91633
Armenia,1780,70345
South Korea,1780,23191
Morocco,1780,87803
Nicaragua,1780,73742
Comoros,1780,87593
Comoros,1780,29992
Belgium,1780,82531
Poland,1780,49803
Sweden,1780,64477
Mauritania,1780,14210
Australia,1780,84329
North Korea,1780,27270
Congo,1780,63008
Cameroon,1780,6197
Comoros,1780,8452
Bosnia and Herzegovina,1780,42486
Tanzania,1780,15859
Nigeria,1780,28236
Uruguay,1780,32899
Slovenia,1780,33083
Liberia,1780,68708
Uzbekistan,1780,17663
Serbia,1780,94076
Mozambique,1780,20053
Kiribati,1780,12085
Vanuatu,1780,31564
Mauritania,1780,90745
Turkmenistan,1780,60095
Denmark,1780,70517
Lebanon,1780,22153
Saint Vincent and the Grenadines,1780,6247
Iceland,1780,11553
Uzbekistan,1780,21811
Comoros,1780,96381
Latvia,1780,7135
United Kingdom,1780,6573
Dominica,1780,80267
Italy,1780,8189
Lithuania,1780,81077
Ecuador,1780,44646
Romania,1780,77623
United Kingdom,1780,54687
South Korea,1780,69312
Portugal,1780,28564
Kuwait,1780,29835
Burundi,1780,62587
Bulgaria,1780,8697
Myanmar,1780,81165
Cyprus,1780,74922
Netherlands,1780,18046
Germany,1780,58823
Myanmar,1780,74580
Honduras,1780,54370
Marshall Islands,1780,10615
Micronesia,1780,6060
Switzerland,1780,77436
Bangladesh,1780,61519
Denmark,1780,72117
Tonga,1780,62158
Bosnia and Herzegovina,1780,35782
Dominica,1780,86709
Senegal,1780,79533
Pakistan,1780,59255
Kazakhstan,1780,73684
Ireland,1780,57918
Slovenia,1780,85284
Brunei,1780,80558
Guyana,1780,86549
Myanmar,1780,82422
Azerbaijan,1780,26256
Gabon,1780,31005
Afghanistan,1780,7638
Portugal,1780,38419
Iceland,1780,34377
Saint Lucia,1780,44116
Rwanda,1780,37634
Colombia,1780,83291
Jordan,1780,24382
Liechtenstein,1780,57063
Ethiopia,1780,23394
Dominica,1780,68789
Bangladesh,1780,1864
Bolivia,1780,41222
Saint Vincent and the Grenadines,1780,14666
Saint Kitts and Nevis,1780,21955
Estonia,1780,82845
Guyana,1780,70590
Nigeria,1781,67471
Greece,1781,89314
Kazakhstan,1781,44298
North Korea,1781,64108
Uganda,1781,49924
Honduras,1781,17709
Slovenia,1781,10726
Mexico,1781,61824
Sierra Leone,1781,41542
Spain,1781,21245
Mozambique,1781,35753
Ireland,1781,80788
Portugal,1781,22316
Mali,1781,85698
Norway,1781,16960
Bahrain,1781,31791
Pakistan,1781,26216
Nauru,1781,33467
United States,1781,65427
Argentina,1781,63047
Czech Republic,1781,74290
Czech Republic,1781,48014
Rwanda,1781,5078
Niger,1781,79389
Haiti,1781,51519
Belarus,1781,5042
Sao Tome and Principe,1781,50052
Ukraine,1781,15389
Liechtenstein,1781,96961
Jamaica,1781,69111
Niger,1781,94715
Georgia,1781,51733
Micronesia,1781,35754
Lebanon,1781,19624
Djibouti,1781,86886
Haiti,1781,27681
Dominican Republic,1781,90524
Argentina,1781,82006
Spain,1781,25704
Malaysia,1781,95913
Montenegro,1781,95108
Kiribati,1781,8493
Indonesia,1781,70639
Moldova,1781,55383
Switzerland,1781,3994
Vanuatu,1781,70280
Laos,1781,48234
South Africa,1781,48291
Kenya,1781,93868
Portugal,1781,6594
Sierra Leone,1781,8371
Hungary,1781,48315
Poland,1781,84564
Morocco,1781,80526
Bangladesh,1781,17626
Czech Republic,1781,87005
Argentina,1781,8130
Afghanistan,1781,7828
Zambia,1781,58514
Pakistan,1781,53664
Monaco,1781,18883
China,1781,44059
Nigeria,1781,85078
Saudi Arabia,1781,43932
Burkina Faso,1781,62269
Oman,1781,76986
Egypt,1781,86959
Belarus,1781,3035
Russia,1781,41745
Afghanistan,1781,18241
Sao Tome and Principe,1781,53975
Namibia,1781,24154
Iran,1781,26625
Tanzania,1781,45950
Kuwait,1781,99602
Papua New Guinea,1781,57396
Suriname,1781,14331
Papua New Guinea,1781,64927
Belarus,1781,87226
Dominica,1781,85719
Kiribati,1781,64014
Iran,1781,40346
Kyrgyzstan,1781,71411
Somalia,1781,55478
Saint Kitts and Nevis,1781,13254
Kiribati,1781,56734
Lithuania,1781,29621
Saint Vincent and the Grenadines,1781,77441
Nigeria,1781,47121
Barbados,1781,82418
Bahamas,1781,61197
Panama,1781,85577
Kazakhstan,1781,95634
Belize,1781,43431
Grenada,1781,5837
Equatorial Guinea,1781,91025
Congo,1781,84163
Denmark,1781,72232
Benin,1781,49994
Suriname,1781,80079
Brunei,1781,13615
Andorra,1781,2466
Tanzania,1781,31771
Thailand,1781,84886
Timor-Leste,1781,66911
France,1781,99566
Botswana,1781,21746
Guinea-Bissau,1781,89422
Poland,1781,61739
Brunei,1781,99187
Nigeria,1781,74369
Burkina Faso,1781,2893
Paraguay,1781,31573
Singapore,1781,97907
Japan,1781,41874
Chad,1781,78362
Bhutan,1781,88460
Myanmar,1781,34367
Mauritania,1781,22199
Ethiopia,1781,92404
Kenya,1781,75328
Luxembourg,1781,58724
Central African Republic,1781,87133
Sweden,1781,37405
Cabo Verde,1781,99232
Guinea-Bissau,1781,16989
South Sudan,1781,29931
Samoa,1781,10290
Czech Republic,1781,39367
Kuwait,1781,80878
Zimbabwe,1781,91477
Mauritania,1781,80481
Romania,1781,77298
Dominica,1781,31133
Ethiopia,1781,28052
Seychelles,1781,86489
Grenada,1781,41475
Micronesia,1781,83666
Samoa,1781,97622
Qatar,1781,58656
Singapore,1781,5633
Haiti,1781,18304
Tanzania,1781,98820
Romania,1781,47546
South Sudan,1781,8008
Malaysia,1781,49291
Monaco,1781,28405
Madagascar,1781,37386
Grenada,1781,91909
Taiwan,1781,21827
Nigeria,1781,34040
United Arab Emirates,1781,61354
Morocco,1781,79543
Slovenia,1781,19157
South Korea,1781,98693
New Zealand,1781,36315
Turkey,1781,36932
Turkmenistan,1781,22164
Lebanon,1781,15414
Portugal,1781,15327
Gabon,1781,1946
Georgia,1781,15693
Rwanda,1781,28241
Sierra Leone,1781,96790
Armenia,1781,16540
Marshall Islands,1781,73255
Romania,1781,65757
Grenada,1781,42203
Togo,1781,26081
Singapore,1781,62861
Bahrain,1781,12350
Azerbaijan,1781,56512
Gabon,1781,57809
United Arab Emirates,1781,98557
South Korea,1781,43832
Cyprus,1781,29369
Eswatini,1781,32728
United Arab Emirates,1781,18576
Liechtenstein,1781,30001
Dominican Republic,1781,84384
Zambia,1781,1390
Saudi Arabia,1781,88535
El Salvador,1781,46436
Ireland,1781,12569
Kuwait,1781,14029
Algeria,1781,23490
Netherlands,1781,46875
Taiwan,1781,6867
Kiribati,1781,81820
South Korea,1781,10121
Vanuatu,1781,2539
Zambia,1781,92024
Iran,1781,18027
New Zealand,1781,75229
Micronesia,1781,9921
Grenada,1781,51435
Kazakhstan,1781,11310
Nepal,1781,64965
Namibia,1781,97444
Peru,1781,70922
Cambodia,1781,98799
France,1781,94948
Afghanistan,1781,83839
Sweden,1781,13242
Cyprus,1781,9947
Pakistan,1781,72466
Seychelles,1781,62816
Sierra Leone,1781,49785
Tajikistan,1781,1507
Dominica,1781,67972
Brunei,1781,28151
Switzerland,1781,12618
Tunisia,1781,75286
Brunei,1781,17122
New Zealand,1781,8354
Saudi Arabia,1781,31979
Saint Lucia,1781,87436
Syria,1781,80376
Madagascar,1781,53774
Niger,1781,6037
Malta,1781,29633
Guinea-Bissau,1781,25495
Bangladesh,1781,65550
Zambia,1781,82384
Israel,1781,37483
Singapore,1781,74373
Cameroon,1781,35069
Comoros,1781,8370
Saudi Arabia,1781,72947
Slovenia,1781,40133
Italy,1781,97035
Iceland,1781,96761
Guatemala,1781,1692
Iraq,1781,29926
Niger,1781,74984
Benin,1781,44390
Malawi,1781,50593
Iraq,1781,76609
Jordan,1781,6209
Tanzania,1781,7533
Saint Kitts and Nevis,1781,87597
Zimbabwe,1781,8211
South Sudan,1781,10927
Norway,1781,78463
Micronesia,1781,25594
Libya,1781,75852
Lithuania,1781,78713
Vatican City,1781,77382
Kuwait,1781,8933
Argentina,1781,41696
Cabo Verde,1781,66449
Pakistan,1781,68616
Fiji,1781,7089
Tonga,1781,57548
Nepal,1781,27123
Kazakhstan,1781,8797
Brazil,1781,51013
Kenya,1781,9346
Equatorial Guinea,1781,86414
Gambia,1781,34672
Malawi,1781,18653
North Macedonia,1781,50556
Tunisia,1781,27140
United Arab Emirates,1781,2184
Sri Lanka,1781,35493
Hungary,1781,45148
Maldives,1781,25846
Namibia,1781,23195
Austria,1781,6606
Vietnam,1781,4956
Somalia,1781,17555
North Korea,1781,91385
Moldova,1781,19690
Angola,1781,59502
Nepal,1781,49849
Saint Kitts and Nevis,1781,27347
India,1781,99725
Spain,1781,92321
Bahrain,1781,50056
Oman,1781,64851
Georgia,1781,99234
Costa Rica,1781,82502
Malawi,1781,97633
Bangladesh,1781,82418
Eswatini,1781,71211
Nigeria,1781,42850
Australia,1781,79545
Tuvalu,1781,28843
Bahrain,1781,63320
Uzbekistan,1781,30793
Maldives,1781,40516
Germany,1781,18857
Uzbekistan,1781,20627
Hungary,1781,62822
South Africa,1781,85101
Afghanistan,1781,92561
Saint Kitts and Nevis,1781,53248
Samoa,1781,56798
Nepal,1781,94368
United Kingdom,1781,45116
Botswana,1782,76318
Nepal,1782,88902
Maldives,1782,29557
Saint Lucia,1782,72334
Portugal,1782,76163
Central African Republic,1782,79002
Japan,1782,43614
Senegal,1782,13720
Morocco,1782,58608
Grenada,1782,73095
South Africa,1782,85694
Vatican City,1782,97452
Russia,1782,88593
Slovenia,1782,36892
United Kingdom,1782,78242
Central African Republic,1782,78606
Albania,1782,1924
Barbados,1782,52322
United Arab Emirates,1782,27478
Libya,1782,72042
Equatorial Guinea,1782,47418
Burundi,1782,63217
Libya,1782,91140
Bhutan,1782,81846
China,1782,74762
Niger,1782,12781
Sudan,1782,6515
Jamaica,1782,37133
Venezuela,1782,83508
Paraguay,1782,98628
Liberia,1782,77946
Philippines,1782,86058
Sierra Leone,1782,10095
Nigeria,1782,89583
Switzerland,1782,21470
Cyprus,1782,44129
Timor-Leste,1782,9531
Honduras,1782,38038
Bhutan,1782,88939
Paraguay,1782,43674
Tuvalu,1782,95658
Iceland,1782,83476
Equatorial Guinea,1782,30831
Cameroon,1782,58174
Kenya,1782,12279
Romania,1782,39220
Turkmenistan,1782,61610
Afghanistan,1782,53719
Russia,1782,54051
Italy,1782,73013
Andorra,1782,57652
Turkmenistan,1782,66524
Cuba,1782,83936
Liechtenstein,1782,7470
South Korea,1782,68598
Guyana,1782,42798
Afghanistan,1782,54473
Iceland,1782,20880
Iceland,1782,45439
Mozambique,1782,15308
Malta,1782,92563
Syria,1782,97256
France,1782,36081
Niger,1782,76242
Libya,1782,51383
Marshall Islands,1782,10837
Bulgaria,1782,53151
Bahrain,1782,37824
Albania,1782,34073
Ethiopia,1782,98624
Cambodia,1782,94648
Moldova,1782,27299
Brazil,1782,59861
Argentina,1782,31063
Sweden,1782,70453
Mongolia,1782,69472
Kenya,1782,15506
Guyana,1782,95341
China,1782,80854
Liberia,1782,27026
Lesotho,1782,28672
Serbia,1782,39417
Belize,1782,53413
Guyana,1782,66066
Sri Lanka,1782,60213
Ukraine,1782,51971
Guinea,1782,28281
Senegal,1782,29091
Greece,1782,51494
Congo,1782,19610
Guinea-Bissau,1782,2079
Finland,1782,96386
Argentina,1782,47751
Malta,1782,87126
Tanzania,1782,56432
Panama,1782,31951
Mozambique,1782,81863
Czech Republic,1782,79291
Denmark,1782,60872
Jamaica,1782,8235
Monaco,1782,83733
Afghanistan,1782,63712
Kiribati,1782,22473
Vanuatu,1782,68567
Iraq,1782,80823
Myanmar,1782,33230
Thailand,1782,85573
Myanmar,1782,93588
Tuvalu,1782,69876
Zambia,1782,41644
Lesotho,1782,49664
Algeria,1782,46203
Turkmenistan,1782,67677
Zambia,1782,26425
Liberia,1782,85817
Uganda,1782,86961
Libya,1782,98649
Botswana,1782,70806
Uzbekistan,1782,43814
Kiribati,1782,71219
Angola,1782,50646
Liechtenstein,1782,40884
France,1782,96345
Italy,1782,70322
Vietnam,1782,22650
Malawi,1782,95242
Peru,1782,10190
Jordan,1782,39196
Lithuania,1782,40449
Palau,1782,40661
Vietnam,1782,30709
Papua New Guinea,1782,81428
Papua New Guinea,1782,76179
Eritrea,1782,10943
Uganda,1782,44240
Kuwait,1782,46760
Azerbaijan,1782,22042
Sao Tome and Principe,1782,44894
Saint Lucia,1782,7869
Maldives,1782,62078
France,1782,57759
Mauritius,1782,45306
Venezuela,1782,56371
Marshall Islands,1782,21918
Guyana,1782,29379
Australia,1782,91810
Jordan,1782,84232
Afghanistan,1782,3962
Oman,1782,14851
Philippines,1782,46747
Poland,1782,53349
Mauritius,1782,71832
Syria,1782,57356
Iran,1782,15745
Luxembourg,1782,6730
Indonesia,1782,14921
Honduras,1782,99430
Sierra Leone,1782,72138
Bhutan,1782,84111
Jamaica,1782,20023
Cyprus,1782,46349
El Salvador,1782,82533
Comoros,1782,84286
Vatican City,1782,42979
Bhutan,1782,23837
Mongolia,1782,15997
Thailand,1782,89603
Benin,1782,46039
Yemen,1782,21923
Nigeria,1782,9876
Fiji,1782,61973
Brunei,1782,3887
Zimbabwe,1782,64723
Singapore,1782,43422
United States,1782,52413
Benin,1782,3841
San Marino,1782,29756
Solomon Islands,1782,72576
Cuba,1782,11304
Bulgaria,1782,31341
Ukraine,1782,5758
Georgia,1782,18010
Maldives,1782,61758
Thailand,1782,32658
Micronesia,1782,50002
Saint Kitts and Nevis,1782,2375
Bangladesh,1782,23092
Saudi Arabia,1782,1490
Monaco,1782,4729
Comoros,1782,6974
Nigeria,1782,86216
Panama,1782,84860
Iceland,1782,97870
Czech Republic,1782,22398
Taiwan,1782,35650
Guatemala,1782,22292
Belarus,1782,4159
Eswatini,1782,99162
Indonesia,1782,63766
Oman,1782,95887
South Sudan,1782,18065
Dominican Republic,1782,22638
Nepal,1782,2073
Saint Kitts and Nevis,1782,47511
Rwanda,1782,85307
Malawi,1782,30320
Saint Vincent and the Grenadines,1782,70876
Canada,1782,35924
Timor-Leste,1782,82720
Cameroon,1782,41734
North Macedonia,1782,69116
Ukraine,1782,41025
South Sudan,1782,95503
Djibouti,1782,3159
Burundi,1782,49940
Moldova,1782,80436
Liberia,1782,77976
Timor-Leste,1782,15678
Kuwait,1782,62075
Uzbekistan,1782,48204
Chile,1782,13021
Timor-Leste,1782,7772
Dominican Republic,1782,68163
Tunisia,1782,74755
South Sudan,1782,24464
Lebanon,1782,52137
Uganda,1782,31232
Taiwan,1782,62497
Oman,1782,75024
Uruguay,1782,52448
Cameroon,1782,85517
Latvia,1782,1901
Egypt,1782,88980
South Sudan,1782,84597
Saint Kitts and Nevis,1782,3881
Kyrgyzstan,1782,30863
Gambia,1782,6622
Uzbekistan,1782,2378
Bhutan,1782,84168
Sri Lanka,1782,94847
Micronesia,1782,72186
Guyana,1782,46201
Kyrgyzstan,1782,60251
Sudan,1782,73572
South Korea,1782,40255
Egypt,1782,64212
Namibia,1782,51210
Saudi Arabia,1782,23499
Oman,1782,52628
Papua New Guinea,1782,62360
Malaysia,1782,5603
North Korea,1782,94309
Jordan,1782,86473
Belize,1782,13632
Djibouti,1782,31607
Bosnia and Herzegovina,1782,92873
Afghanistan,1782,66756
Georgia,1782,47994
Maldives,1782,64382
Nigeria,1782,71354
Kazakhstan,1782,57344
Philippines,1782,54775
Iran,1782,8349
Netherlands,1782,72154
Albania,1782,28464
Uganda,1782,43624
Turkmenistan,1782,38344
Poland,1782,84791
Japan,1782,25299
Central African Republic,1782,48975
Botswana,1782,2462
Gambia,1782,82441
Senegal,1782,91456
Argentina,1782,82788
Ecuador,1782,41581
Estonia,1782,72289
Dominican Republic,1782,15175
Ghana,1782,7191
Solomon Islands,1782,84434
Botswana,1782,85518
Tanzania,1782,81158
Denmark,1782,67537
Angola,1782,48645
Bosnia and Herzegovina,1782,24283
Grenada,1782,87971
Italy,1782,93759
Hungary,1782,60123
Peru,1782,31024
Belize,1782,50630
Eswatini,1782,31734
Micronesia,1782,1515
Albania,1782,67727
Egypt,1782,98800
Israel,1782,47216
Vanuatu,1782,72833
Congo,1782,59755
Philippines,1782,28856
Australia,1782,74870
Samoa,1782,25162
Guinea-Bissau,1782,7008
Pakistan,1783,8987
Eritrea,1783,63532
Central African Republic,1783,97502
Monaco,1783,4332
Kyrgyzstan,1783,67323
Germany,1783,39990
Nigeria,1783,10873
El Salvador,1783,83542
Egypt,1783,86761
Rwanda,1783,37444
North Macedonia,1783,36340
Equatorial Guinea,1783,6033
Latvia,1783,74324
South Korea,1783,16689
Indonesia,1783,88134
Cabo Verde,1783,96239
Yemen,1783,1066
Sao Tome and Principe,1783,46246
Mozambique,1783,8533
Japan,1783,81639
Jamaica,1783,71152
Malaysia,1783,60658
Kenya,1783,39498
Liechtenstein,1783,12772
Bangladesh,1783,90385
Barbados,1783,50036
Japan,1783,59531
Jamaica,1783,13940
Syria,1783,17932
Mozambique,1783,96305
Romania,1783,57827
Sudan,1783,62431
Brazil,1783,25648
Sri Lanka,1783,33966
Poland,1783,28777
Angola,1783,33567
Saint Vincent and the Grenadines,1783,18174
Ecuador,1783,43598
Cabo Verde,1783,60199
Syria,1783,14798
Luxembourg,1783,66364
Gambia,1783,18558
Grenada,1783,62084
Czech Republic,1783,45237
Yemen,1783,66497
Moldova,1783,1178
Greece,1783,87006
Uruguay,1783,18118
Laos,1783,23616
Canada,1783,1798
Estonia,1783,8601
Ethiopia,1783,26363
Angola,1783,3795
Bahrain,1783,98462
Mauritius,1783,46264
Eswatini,1783,73833
Papua New Guinea,1783,4084
Panama,1783,96865
Mali,1783,77646
Iceland,1783,1731
Rwanda,1783,2129
Israel,1783,29022
Ecuador,1783,2605
Luxembourg,1783,78506
Italy,1783,45130
Vietnam,1783,30265
Venezuela,1783,33330
Gabon,1783,69469
Kenya,1783,16187
Australia,1783,26791
Costa Rica,1783,91436
Oman,1783,71610
Madagascar,1783,92962
Namibia,1783,40867
France,1783,1893
Japan,1783,20773
Mauritania,1783,5239
Lithuania,1783,21863
Zimbabwe,1783,52415
North Korea,1783,69968
Yemen,1783,61430
Haiti,1783,2515
Syria,1783,98206
Netherlands,1783,15605
Indonesia,1783,57240
Portugal,1783,6586
France,1783,32186
Burkina Faso,1783,27928
Italy,1783,99264
Guinea-Bissau,1783,84087
Philippines,1783,88029
Suriname,1783,21711
Australia,1783,55962
Moldova,1783,21039
Bangladesh,1783,37561
Denmark,1783,76483
Nepal,1783,98871
Guatemala,1783,82395
Turkey,1783,89658
Tunisia,1783,2577
Malawi,1783,29350
Kiribati,1783,34798
United Arab Emirates,1783,98434
Ecuador,1783,82417
China,1783,11785
Somalia,1783,73227
Estonia,1783,62957
Ecuador,1783,66431
Panama,1783,18297
Indonesia,1783,72894
Honduras,1783,64772
Laos,1783,20581
Venezuela,1783,56192
Cameroon,1783,2462
Laos,1783,65173
Eswatini,1783,16511
Italy,1783,77106
Trinidad and Tobago,1783,49665
Mongolia,1783,45414
San Marino,1783,82010
Maldives,1783,73573
Singapore,1783,94665
Micronesia,1783,14386
Montenegro,1783,55460
Guyana,1783,7221
Tanzania,1783,24474
Mauritania,1783,22045
Argentina,1783,92319
Saint Vincent and the Grenadines,1783,5922
Panama,1783,23706
Norway,1783,43771
Cambodia,1783,53335
Sudan,1783,99015
Mozambique,1783,53949
Haiti,1783,71714
Singapore,1783,96558
Marshall Islands,1783,16240
Ireland,1783,92756
Zambia,1783,3716
Indonesia,1783,17574
Belize,1783,84255
Samoa,1783,74717
Guinea,1783,45066
North Korea,1783,62826
San Marino,1783,21213
United Arab Emirates,1783,72916
Singapore,1783,67151
Andorra,1783,51906
Costa Rica,1783,1463
Denmark,1783,32973
Belize,1783,75694
Netherlands,1783,21651
India,1783,69694
Thailand,1783,21008
Finland,1783,71474
Nepal,1783,39185
Serbia,1783,88924
Philippines,1783,75417
Jamaica,1783,72139
Turkmenistan,1783,35980
South Africa,1783,23504
Turkey,1783,55970
France,1783,17766
Benin,1783,94922
Luxembourg,1783,12695
Timor-Leste,1783,18796
El Salvador,1783,43543
Palau,1783,15559
Japan,1783,34139
Syria,1783,9802
Kuwait,1783,74843
Indonesia,1783,41205
Bosnia and Herzegovina,1783,99750
Seychelles,1783,35159
Mozambique,1783,12516
Chile,1783,51492
San Marino,1783,30086
Sierra Leone,1783,31480
Suriname,1783,53091
Seychelles,1783,48766
North Macedonia,1783,39737
Seychelles,1783,10265
Kiribati,1783,71990
Samoa,1783,92717
Togo,1783,16386
Samoa,1783,38425
Spain,1783,44254
Gabon,1783,90863
Austria,1783,54634
Kenya,1783,87717
Sri Lanka,1783,48662
Brazil,1783,87988
Congo,1783,88527
Chad,1783,76452
Tuvalu,1783,11143
Nepal,1783,92391
El Salvador,1783,16581
Albania,1783,68443
Dominica,1783,30424
